id_anggota,nama,tujuan_pinjaman,jumlah_pinjaman,tenor,cicilan,simp_wajib,simp_sukarela,simp_pensiun,simp_hari_raya,total_simpanan,rasio_simpanan,week_past_due,label_risiko
PMB-240-25-06-000008,"Nur Aini F.",ETALASE,3900000,25,174700,974000,209000,139000,70000,1392000,0.3569,0,Lancar
PMB-240-25-06-000009,"Rina Rosdiana L.","JUAL JASA",13400000,25,600300,3002000,643000,429000,214000,4288000,0.32,0,Lancar
PMB-240-25-06-000010,"Lilis B.",SANITASI,12300000,50,275500,3298000,707000,471000,236000,4712000,0.3831,0,Lancar
PMB-240-25-06-000011,"Ika Pertiwi J.","JUAL ALAT RUMAH TANGGA",7000000,25,313600,1607000,344000,230000,115000,2296000,0.328,0,Lancar
PMB-240-25-06-000012,"Yeni T.","JUAL JASA",7600000,25,340500,1841000,395000,263000,132000,2631000,0.3462,0,Lancar
PMB-240-25-06-000013,"Mia I.",TELEVISI,5100000,25,228500,1054000,226000,151000,75000,1506000,0.2953,0,Lancar
PMB-240-25-06-000014,"Mega Utami S.",ETALASE,11400000,25,510700,3096000,663000,442000,221000,4422000,0.3879,0,Lancar
PMB-240-25-06-000015,"Wati K.",WARUNGAN,4800000,50,107500,1005000,215000,144000,72000,1436000,0.2992,0,Lancar
PMB-240-25-06-000016,"Halimah L.",SANITASI,2000000,50,44800,256000,55000,37000,18000,366000,0.183,0,Lancar
PMB-240-25-06-000017,"Lia O.",WARUNGAN,11400000,25,510700,1341000,287000,192000,96000,1916000,0.1681,0,Lancar
PMB-240-25-06-000018,"Kiki T.",SANITASI,5100000,50,114200,1264000,271000,181000,90000,1806000,0.3541,0,Lancar
PMB-240-25-06-000019,"Yanti Sulastri T.","JUAL ALAT RUMAH TANGGA",12700000,50,284500,2836000,608000,405000,203000,4052000,0.3191,0,Lancar
PMB-240-25-06-000020,"Sri Mulyani H.","TOILET DAN SEPTITANK",10700000,50,239700,1273000,273000,182000,91000,1819000,0.17,0,Lancar
PMB-240-25-06-000021,"Sri Mulyani R.","JUAL OBAT, JAMU, KOSMETIK, CNI DLL",12200000,50,273300,2759000,591000,394000,197000,3941000,0.323,0,Lancar
PMB-240-25-06-000022,"Titin K.","WARUNG MAKAN/WARUNG KOPI",10000000,50,224000,2093000,449000,299000,150000,2991000,0.2991,0,Lancar
PMB-240-25-06-000023,"Rosita Q.",AIR,3400000,50,76200,364000,78000,52000,26000,520000,0.1529,0,Lancar
PMB-240-25-06-000024,"Yulianti B.","JUAL KUE",3700000,50,82900,552000,118000,79000,39000,788000,0.213,0,Lancar
PMB-240-25-06-000025,"Diana B.","TOILET DAN SEPTITANK",11100000,50,248600,1290000,276000,184000,92000,1842000,0.1659,0,Lancar
PMB-240-25-06-000026,"Fitriani Q.",SANITASI,3000000,25,134400,689000,148000,98000,49000,984000,0.328,0,Lancar
PMB-240-25-06-000027,"Susi K.",TELEVISI,14700000,25,658600,2583000,554000,369000,185000,3691000,0.2511,0,Lancar
PMB-240-25-06-000028,"Titin A.","MESIN CUCI",9200000,25,412200,1829000,392000,261000,131000,2613000,0.284,0,Lancar
PMB-240-25-06-000029,"Nur Aini K.","JUAL ALAT RUMAH TANGGA",10900000,50,244200,2563000,549000,366000,183000,3661000,0.3359,0,Lancar
PMB-240-25-06-000030,"Susi E.","ALAT USAHA",5600000,25,250900,1360000,291000,194000,97000,1942000,0.3468,0,Lancar
PMB-240-25-06-000031,"Dewi Rahmawati I.",SANITASI,8600000,50,192600,2348000,503000,335000,168000,3354000,0.39,0,Lancar
PMB-240-25-06-000032,"Mia W.",SANITASI,13400000,25,600300,1970000,422000,281000,141000,2814000,0.21,0,Lancar
PMB-240-25-06-000033,"Kartika U.","LAIN LAIN INVESTASI",14700000,50,329300,1924000,412000,275000,137000,2748000,0.1869,0,Lancar
PMB-240-25-06-000034,"Nur Aini Y.",TELEVISI,7500000,50,168000,1287000,276000,184000,92000,1839000,0.2452,0,Lancar
PMB-240-25-06-000035,"Yeni N.",KERAJINAN,5900000,50,132200,1313000,281000,188000,94000,1876000,0.318,0,Lancar
PMB-240-25-06-000036,"Kartika F.","JUAL OBAT, JAMU, KOSMETIK, CNI DLL",9300000,25,416600,1093000,234000,156000,78000,1561000,0.1678,0,Lancar
PMB-240-25-06-000037,"Sri Mulyani U.",KERAJINAN,5600000,50,125400,1172000,251000,167000,84000,1674000,0.2989,0,Lancar
PMB-240-25-06-000038,"Aisyah E.","AIR DAN SANITASI",6400000,25,286700,1729000,371000,247000,124000,2471000,0.3861,0,Lancar
PMB-240-25-06-000039,"Kartika A.",KERAJINAN,13800000,50,309100,2531000,542000,362000,181000,3616000,0.262,0,Lancar
PMB-240-25-06-000040,"Lilis S.",TELEVISI,4800000,25,215000,1193000,256000,170000,85000,1704000,0.355,0,Lancar
PMB-240-25-06-000041,"Sri Mulyani T.","MESIN CUCI",8400000,50,188200,1882000,403000,269000,134000,2688000,0.32,0,Lancar
PMB-240-25-06-000042,"Rosita J.","JUAL OBAT, JAMU, KOSMETIK, CNI DLL",14700000,25,658600,2748000,589000,393000,196000,3926000,0.2671,0,Lancar
PMB-240-25-06-000043,"Susi M.","MESIN CUCI",8700000,50,194900,1376000,295000,197000,98000,1966000,0.226,0,Lancar
PMB-240-25-06-000044,"Titin P.",SANITASI,14000000,25,627200,1980000,424000,283000,141000,2828000,0.202,0,Lancar
PMB-240-25-06-000045,"Ika Pertiwi N.","WARUNG MAKAN/WARUNG KOPI",12300000,25,551000,2815000,603000,402000,201000,4021000,0.3269,0,Lancar
PMB-240-25-06-000046,"Maimunah P.","MESIN CUCI",10900000,50,244200,1557000,334000,222000,111000,2224000,0.204,0,Lancar
PMB-240-25-06-000047,"Halimah E.",PETERNAKAN,9600000,25,430100,1989000,426000,284000,142000,2841000,0.2959,0,Lancar
PMB-240-25-06-000048,"Halimah R.","AIR DAN SANITASI",5600000,25,250900,1219000,261000,174000,87000,1741000,0.3109,0,Lancar
PMB-240-25-06-000049,"Yanti Sulastri R.","JUAL OBAT, JAMU, KOSMETIK, CNI DLL",9700000,25,434600,1650000,354000,236000,118000,2358000,0.2431,0,Lancar
PMB-240-25-06-000050,"Kartika T.",WARUNGAN,9600000,25,430100,2009000,431000,287000,144000,2871000,0.2991,0,Lancar
PMB-240-25-06-000051,"Wati K.",TELEVISI,6700000,25,300200,1412000,303000,202000,101000,2018000,0.3012,0,Lancar
PMB-240-25-06-000052,"Kartika D.","JUAL JASA",11500000,25,515200,2834000,607000,405000,202000,4048000,0.352,0,Lancar
PMB-240-25-06-000053,"Erna Z.","JUAL IKAN DAN LAINNYA",12300000,25,551000,2781000,596000,397000,199000,3973000,0.323,0,Lancar
PMB-240-25-06-000054,"Rosita E.",ETALASE,8000000,25,358400,930000,199000,133000,66000,1328000,0.166,0,Lancar
PMB-240-25-06-000055,"Wati I.","JUAL ALAT RUMAH TANGGA",10300000,50,230700,2314000,496000,331000,165000,3306000,0.321,0,Lancar
PMB-240-25-06-000056,"Mia N.",TELEVISI,8200000,50,183700,1969000,422000,281000,141000,2813000,0.343,0,Lancar
PMB-240-25-06-000057,"Tuti H.",KERAJINAN,9600000,25,430100,1969000,422000,281000,141000,2813000,0.293,0,Lancar
PMB-240-25-06-000058,"Nur Aini I.","TEMPAT USAHA",9800000,50,219500,1989000,426000,284000,142000,2841000,0.2899,0,Lancar
PMB-240-25-06-000059,"Siti Jubaedah L.",WARUNGAN,7700000,25,345000,879000,188000,126000,63000,1256000,0.1631,0,Lancar
PMB-240-25-06-000060,"Maimunah N.",ETALASE,9000000,25,403200,2129000,456000,304000,152000,3041000,0.3379,0,Lancar
PMB-240-25-06-000061,"Tuti C.","TOILET DAN SEPTITANK",3400000,50,76200,445000,95000,64000,32000,636000,0.1871,0,Lancar
PMB-240-25-06-000062,"Rosita G.","JUAL IKAN DAN LAINNYA",2300000,25,103000,288000,62000,41000,21000,412000,0.1791,0,Lancar
PMB-240-25-06-000063,"Rina Rosdiana L.","JUAL OBAT, JAMU, KOSMETIK, CNI DLL",9700000,50,217300,2431000,521000,347000,174000,3473000,0.358,0,Lancar
PMB-240-25-06-000064,"Lilis P.",PERTANIAN,9000000,25,403200,1405000,301000,201000,100000,2007000,0.223,0,Lancar
PMB-240-25-06-000065,"Kartika C.","JUAL ALAT RUMAH TANGGA",3800000,25,170200,671000,144000,96000,48000,959000,0.2524,0,Lancar
PMB-240-25-06-000066,"Fitriani N.","TOILET DAN SEPTITANK",8800000,50,197100,1817000,389000,260000,130000,2596000,0.295,0,Lancar
PMB-240-25-06-000067,"Aisyah W.","LAIN LAIN INVESTASI",6900000,25,309100,1662000,356000,237000,119000,2374000,0.3441,0,Lancar
PMB-240-25-06-000068,"Sri Mulyani O.",AIR,13300000,25,595800,2449000,525000,350000,175000,3499000,0.2631,0,Lancar
PMB-240-25-06-000069,"Tuti A.","JUAL ALAT RUMAH TANGGA",13400000,25,600300,3705000,794000,529000,265000,5293000,0.395,0,Lancar
PMB-240-25-06-000070,"Ningsih C.","WARUNG MAKAN/WARUNG KOPI",2700000,25,121000,494000,106000,71000,35000,706000,0.2615,0,Lancar
PMB-240-25-06-000071,"Rosita L.",KERAJINAN,3300000,50,73900,656000,141000,94000,47000,938000,0.2842,0,Lancar
PMB-240-25-06-000072,"Mega Utami W.",ETALASE,7000000,25,313600,1940000,416000,277000,139000,2772000,0.396,0,Lancar
PMB-240-25-06-000073,"Fitriani G.","JUAL ALAT RUMAH TANGGA",14200000,50,318100,1819000,390000,260000,130000,2599000,0.183,0,Lancar
PMB-240-25-06-000074,"Tuti Y.","JUAL ALAT RUMAH TANGGA",8900000,50,199400,1719000,368000,246000,123000,2456000,0.276,0,Lancar
PMB-240-25-06-000075,"Lilis Z.","MESIN CUCI",2300000,50,51500,462000,99000,66000,33000,660000,0.287,0,Lancar
PMB-240-25-06-000076,"Rina Rosdiana Y.","JUAL JASA",7800000,50,174700,2009000,431000,287000,144000,2871000,0.3681,0,Lancar
PMB-240-25-06-000077,"Mia Z.",PETERNAKAN,2300000,25,103000,390000,84000,56000,28000,558000,0.2426,0,Lancar
PMB-240-25-06-000078,"Maimunah D.","LAIN LAIN INVESTASI",2300000,50,51500,361000,77000,52000,26000,516000,0.2243,0,Lancar
PMB-240-25-06-000079,"Dewi Rahmawati N.","JUAL OBAT, JAMU, KOSMETIK, CNI DLL",9400000,50,210600,2363000,506000,338000,169000,3376000,0.3591,0,Lancar
PMB-240-25-06-000080,"Siti Jubaedah V.",KERAJINAN,13800000,25,618200,2415000,518000,345000,173000,3451000,0.2501,0,Lancar
PMB-240-25-06-000081,"Yanti Sulastri X.","SEPEDA LISTRIK",11100000,50,248600,1321000,283000,189000,94000,1887000,0.17,0,Lancar
PMB-240-25-06-000082,"Mega Utami V.",KERAJINAN,13200000,50,295700,1497000,321000,214000,107000,2139000,0.162,0,Lancar
PMB-240-25-06-000083,"Neneng P.","TOILET DAN SEPTITANK",5200000,25,233000,1420000,304000,203000,101000,2028000,0.39,0,Lancar
PMB-240-25-06-000084,"Nur Aini P.","RENOVASI RUMAH + SANITASI",12400000,25,555500,1571000,337000,224000,112000,2244000,0.181,0,Lancar
PMB-240-25-06-000085,"Sri Mulyani O.","MESIN CUCI",7800000,25,349400,1480000,317000,211000,106000,2114000,0.271,0,Lancar
PMB-240-25-06-000086,"Diana N.","RENOVASI RUMAH + SANITASI",7100000,50,159000,1953000,419000,279000,140000,2791000,0.3931,0,Lancar
PMB-240-25-06-000087,"Lilis A.","TEMPAT USAHA",12400000,50,277800,2899000,621000,414000,207000,4141000,0.334,0,Lancar
PMB-240-25-06-000088,"Yanti Sulastri N.","SEPEDA LISTRIK",2300000,25,103000,337000,72000,48000,24000,481000,0.2091,0,Lancar
PMB-240-25-06-000089,"Fitriani F.",WARUNGAN,9600000,50,215000,2561000,549000,366000,183000,3659000,0.3811,0,Lancar
PMB-240-25-06-000090,"Aisyah E.",SANITASI,3700000,50,82900,637000,137000,91000,46000,911000,0.2462,0,Lancar
PMB-240-25-06-000091,"Nur Aini X.","JUAL PAKAIAN",8400000,50,188200,1935000,415000,276000,138000,2764000,0.329,0,Lancar
PMB-240-25-06-000092,"Lia G.","RENOVASI RUMAH + SANITASI",14200000,25,636200,3638000,780000,520000,260000,5198000,0.3661,0,Lancar
PMB-240-25-06-000093,"Ika Pertiwi N.","TEMPAT USAHA",12400000,25,555500,2587000,554000,370000,185000,3696000,0.2981,0,Lancar
PMB-240-25-06-000094,"Endang Sri X.","JUAL KUE",3700000,25,165800,559000,120000,80000,40000,799000,0.2159,0,Lancar
PMB-240-25-06-000095,"Ika Pertiwi X.","JUAL KUE",14600000,25,654100,2913000,624000,416000,208000,4161000,0.285,0,Lancar
PMB-240-25-06-000096,"Dewi Rahmawati I.","RENOVASI RUMAH",11400000,25,510700,2099000,450000,300000,150000,2999000,0.2631,0,Lancar
PMB-240-25-06-000097,"Maimunah A.","ALAT USAHA",9100000,25,407700,1032000,221000,147000,74000,1474000,0.162,0,Lancar
PMB-240-25-06-000098,"Endang Sri G.","MESIN CUCI",8300000,25,371800,1371000,294000,196000,98000,1959000,0.236,0,Lancar
PMB-240-25-06-000099,"Sri Mulyani M.","RENOVASI RUMAH + SANITASI",4200000,25,188200,697000,149000,100000,50000,996000,0.2371,0,Lancar
PMB-240-25-06-000100,"Maimunah P.",ETALASE,4300000,50,96300,1077000,231000,154000,77000,1539000,0.3579,0,Lancar
PMB-240-25-06-000101,"Lilis S.",SANITASI,7700000,50,172500,1304000,279000,186000,93000,1862000,0.2418,0,Lancar
PMB-240-25-06-000102,"Dewi Rahmawati T.","TOILET DAN SEPTITANK",4100000,25,183700,772000,165000,110000,55000,1102000,0.2688,0,Lancar
PMB-240-25-06-000103,"Titin N.","RENOVASI RUMAH + SANITASI",5900000,50,132200,806000,173000,115000,58000,1152000,0.1953,0,Lancar
PMB-240-25-06-000104,"Kartika C.","MESIN CUCI",6300000,50,141100,1751000,375000,250000,125000,2501000,0.397,0,Lancar
PMB-240-25-06-000105,"Eka Wahyuni G.","SEPEDA LISTRIK",12100000,50,271000,3227000,692000,461000,231000,4611000,0.3811,0,Lancar
PMB-240-25-06-000106,"Maimunah R.","MESIN CUCI",3900000,50,87400,625000,134000,89000,45000,893000,0.229,0,Lancar
PMB-240-25-06-000107,"Siti Jubaedah V.","JUAL MAKANAN",3800000,25,170200,526000,113000,75000,38000,752000,0.1979,0,Lancar
PMB-240-25-06-000108,"Lia F.","JUAL SAYURAN",3600000,25,161300,411000,88000,59000,29000,587000,0.1631,0,Lancar
PMB-240-25-06-000109,"Rosita Z.",ETALASE,9100000,25,407700,1644000,352000,235000,117000,2348000,0.258,0,Lancar
PMB-240-25-06-000110,"Sri Mulyani R.","JUAL SAYURAN",13100000,50,293400,2934000,629000,419000,210000,4192000,0.32,0,Lancar
PMB-240-25-06-000111,"Titin A.","JUAL MAKANAN",3300000,50,73900,402000,86000,57000,29000,574000,0.1739,0,Lancar
PMB-240-25-06-000112,"Kartika H.",KERAJINAN,6200000,50,138900,955000,205000,136000,68000,1364000,0.22,0,Lancar
PMB-240-25-06-000113,"Wati U.","JUAL JASA",5100000,25,228500,896000,192000,128000,64000,1280000,0.251,0,Lancar
PMB-240-25-06-000114,"Yanti Sulastri U.","MESIN CUCI",5700000,50,127700,666000,143000,95000,48000,952000,0.167,0,Lancar
PMB-240-25-06-000115,"Lia L.",KERAJINAN,7500000,50,168000,1166000,250000,167000,83000,1666000,0.2221,0,Lancar
PMB-240-25-06-000116,"Kiki Y.","JUAL OBAT, JAMU, KOSMETIK, CNI DLL",14600000,50,327000,1625000,348000,232000,116000,2321000,0.159,0,Lancar
PMB-240-25-06-000117,"Nur Aini G.","LAIN LAIN INVESTASI",6200000,25,277800,903000,194000,129000,65000,1291000,0.2082,0,Lancar
PMB-240-25-06-000118,"Lilis X.","RENOVASI RUMAH",4900000,25,219500,580000,124000,83000,41000,828000,0.169,0,Lancar
PMB-240-25-06-000119,"Kiki M.","TEMPAT USAHA",10400000,50,233000,1216000,261000,174000,87000,1738000,0.1671,0,Lancar
PMB-240-25-06-000120,"Kiki B.","MESIN CUCI",5300000,50,118700,813000,174000,116000,58000,1161000,0.2191,0,Lancar
PMB-240-25-06-000121,"Dewi Rahmawati U.","MESIN CUCI",7200000,50,161300,1588000,340000,227000,113000,2268000,0.315,0,Lancar
PMB-240-25-06-000122,"Aisyah O.",ETALASE,3400000,50,76200,857000,184000,122000,61000,1224000,0.36,0,Lancar
PMB-240-25-06-000123,"Sri Mulyani J.",TELEVISI,6600000,25,295700,1612000,345000,230000,115000,2302000,0.3488,0,Lancar
PMB-240-25-06-000124,"Fitriani E.","ALAT USAHA",4500000,50,100800,741000,159000,106000,53000,1059000,0.2353,0,Lancar
PMB-240-25-06-000125,"Eka Wahyuni P.",WARUNGAN,12200000,50,273300,1307000,280000,187000,93000,1867000,0.153,0,Lancar
PMB-240-25-06-000126,"Rosita T.","JUAL MAKANAN",5200000,50,116500,1376000,295000,197000,98000,1966000,0.3781,0,Lancar
PMB-240-25-06-000127,"Rina Rosdiana K.",AIR,13700000,50,306900,3040000,651000,434000,217000,4342000,0.3169,0,Lancar
PMB-240-25-06-000128,"Maimunah R.",SANITASI,12100000,50,271000,1491000,320000,213000,107000,2131000,0.1761,0,Lancar
PMB-240-25-06-000129,"Endang Sri P.","MESIN CUCI",13300000,50,297900,2206000,473000,315000,158000,3152000,0.237,0,Lancar
PMB-240-25-06-000130,"Yanti Sulastri M.",AIR,6600000,50,147800,1054000,226000,151000,75000,1506000,0.2282,0,Lancar
PMB-240-25-06-000131,"Wati V.",TELEVISI,8800000,50,197100,2039000,437000,291000,146000,2913000,0.331,0,Lancar
PMB-240-25-06-000132,"Maimunah J.",KERAJINAN,7200000,25,322600,978000,210000,140000,70000,1398000,0.1942,0,Lancar
PMB-240-25-06-000133,"Erna T.","LAIN LAIN INVESTASI",3400000,25,152300,433000,93000,62000,31000,619000,0.1821,0,Lancar
PMB-240-25-06-000134,"Maimunah R.","RENOVASI RUMAH",13400000,50,300200,2270000,486000,324000,162000,3242000,0.2419,0,Lancar
PMB-240-25-06-000135,"Kiki N.","MESIN CUCI",9100000,50,203800,2421000,519000,346000,173000,3459000,0.3801,0,Lancar
PMB-240-25-06-000136,"Rina Rosdiana G.",TELEVISI,14400000,50,322600,1562000,335000,223000,112000,2232000,0.155,0,Lancar
PMB-240-25-06-000137,"Eka Wahyuni Y.","TOILET DAN SEPTITANK",4600000,25,206100,802000,172000,115000,57000,1146000,0.2491,0,Lancar
PMB-240-25-06-000138,"Yeni L.",PERTANIAN,13300000,50,297900,1639000,351000,234000,117000,2341000,0.176,0,Lancar
PMB-240-25-06-000139,"Yulianti F.","JUAL SAYURAN",13800000,50,309100,3835000,822000,548000,274000,5479000,0.397,0,Lancar
PMB-240-25-06-000140,"Fitriani K.",TELEVISI,12900000,25,577900,2691000,577000,384000,192000,3844000,0.298,0,Lancar
PMB-240-25-06-000141,"Maimunah E.","JUAL SAYURAN",13400000,50,300200,2270000,486000,324000,162000,3242000,0.2419,0,Lancar
PMB-240-25-06-000142,"Wati I.","TEMPAT USAHA",14200000,50,318100,2416000,518000,345000,173000,3452000,0.2431,0,Lancar
PMB-240-25-06-000143,"Neneng B.","JUAL SAYURAN",10900000,50,244200,1847000,396000,264000,132000,2639000,0.2421,0,Lancar
PMB-240-25-06-000144,"Ningsih S.","TEMPAT USAHA",3400000,50,76200,945000,203000,135000,68000,1351000,0.3974,0,Lancar
PMB-240-25-06-000145,"Lilis Y.",WARUNGAN,10900000,25,488300,2129000,456000,304000,152000,3041000,0.279,0,Lancar
PMB-240-25-06-000146,"Yanti Sulastri D.","ALAT USAHA",4300000,50,96300,1186000,254000,169000,85000,1694000,0.394,0,Lancar
PMB-240-25-06-000147,"Halimah B.",ETALASE,3900000,50,87400,764000,164000,109000,55000,1092000,0.28,0,Lancar
PMB-240-25-06-000148,"Mega Utami E.","JUAL SAYURAN",13200000,50,295700,1441000,309000,206000,103000,2059000,0.156,0,Lancar
PMB-240-25-06-000149,"Siti Jubaedah N.","SEPEDA LISTRIK",6400000,25,286700,918000,197000,131000,66000,1312000,0.205,0,Lancar
PMB-240-25-06-000150,"Fitriani A.","JUAL IKAN DAN LAINNYA",13200000,50,295700,2421000,519000,346000,173000,3459000,0.262,0,Lancar
PMB-240-25-06-000151,"Lia P.","ALAT USAHA",13800000,25,618200,1652000,354000,236000,118000,2360000,0.171,0,Lancar
PMB-240-25-06-000152,"Lilis D.","AIR DAN SANITASI",6600000,50,147800,1012000,217000,145000,72000,1446000,0.2191,0,Lancar
PMB-240-25-06-000153,"Aisyah Z.",AIR,4100000,50,91800,1079000,231000,154000,77000,1541000,0.3759,0,Lancar
PMB-240-25-06-000154,"Eka Wahyuni W.","TEMPAT USAHA",10100000,50,226200,1775000,380000,254000,127000,2536000,0.2511,0,Lancar
PMB-240-25-06-000155,"Maimunah J.","ALAT USAHA",4900000,25,219500,638000,137000,91000,46000,912000,0.1861,0,Lancar
PMB-240-25-06-000156,"Wati G.","RENOVASI RUMAH",10900000,25,488300,1198000,257000,171000,86000,1712000,0.1571,0,Lancar
PMB-240-25-06-000157,"Ningsih A.","AIR DAN SANITASI",13500000,50,302400,1474000,316000,211000,105000,2106000,0.156,0,Lancar
PMB-240-25-06-000158,"Dewi Rahmawati P.",SANITASI,7600000,25,340500,1894000,406000,271000,135000,2706000,0.3561,0,Lancar
PMB-240-25-06-000159,"Rosita G.","TEMPAT USAHA",10700000,50,239700,1715000,368000,245000,123000,2451000,0.2291,0,Lancar
PMB-240-25-06-000160,"Yeni B.","SEPEDA LISTRIK",12200000,50,273300,1691000,362000,242000,121000,2416000,0.198,0,Lancar
PMB-240-25-06-000161,"Erna H.","JUAL PAKAIAN",5400000,50,121000,1485000,318000,212000,106000,2121000,0.3928,0,Lancar
PMB-240-25-06-000162,"Endang Sri J.","JUAL PAKAIAN",5300000,50,118700,701000,150000,100000,50000,1001000,0.1889,0,Lancar
PMB-240-25-06-000163,"Rosita H.","JUAL MAKANAN",3800000,50,85100,726000,156000,104000,52000,1038000,0.2732,0,Lancar
PMB-240-25-06-000164,"Aisyah O.","AIR DAN SANITASI",2400000,25,107500,257000,55000,37000,18000,367000,0.1529,0,Lancar
PMB-240-25-06-000165,"Diana P.","AIR DAN SANITASI",10100000,25,452500,2135000,458000,305000,153000,3051000,0.3021,0,Lancar
PMB-240-25-06-000166,"Aisyah Y.",PETERNAKAN,8600000,25,385300,1698000,364000,243000,121000,2426000,0.2821,0,Lancar
PMB-240-25-06-000167,"Erna E.",SANITASI,10800000,25,483800,2435000,522000,348000,174000,3479000,0.3221,0,Lancar
PMB-240-25-06-000168,"Rosita R.","WARUNG MAKAN/WARUNG KOPI",7400000,50,165800,1513000,324000,216000,108000,2161000,0.292,0,Lancar
PMB-240-25-06-000169,"Erna N.","TEMPAT USAHA",14700000,25,658600,2737000,587000,391000,196000,3911000,0.2661,0,Lancar
PMB-240-25-06-000170,"Kartika K.",SANITASI,7600000,50,170200,1181000,253000,169000,84000,1687000,0.222,0,Lancar
PMB-240-25-06-000171,"Fitriani G.","JUAL OBAT, JAMU, KOSMETIK, CNI DLL",14800000,50,331500,1668000,357000,238000,119000,2382000,0.1609,0,Lancar
PMB-240-25-06-000172,"Maimunah J.",KERAJINAN,3400000,25,152300,581000,125000,83000,42000,831000,0.2444,0,Lancar
PMB-240-25-06-000173,"Siti Jubaedah S.","JUAL KUE",10700000,25,479400,2262000,485000,323000,162000,3232000,0.3021,0,Lancar
PMB-240-25-06-000174,"Ratna Sari C.","JUAL OBAT, JAMU, KOSMETIK, CNI DLL",7400000,25,331500,1124000,241000,161000,80000,1606000,0.217,0,Lancar
PMB-240-25-06-000175,"Wati X.","RENOVASI RUMAH",7600000,25,340500,1852000,397000,265000,132000,2646000,0.3482,0,Lancar
PMB-240-25-06-000176,"Fitriani X.",PERTANIAN,8000000,25,358400,1114000,239000,159000,80000,1592000,0.199,0,Lancar
PMB-240-25-06-000177,"Kiki M.","JUAL KUE",11300000,25,506200,1819000,390000,260000,130000,2599000,0.23,0,Lancar
PMB-240-25-06-000178,"Endang Sri D.","JUAL ALAT RUMAH TANGGA",14900000,50,333800,2055000,440000,294000,147000,2936000,0.197,0,Lancar
PMB-240-25-06-000179,"Endang Sri R.","JUAL MAKANAN",14700000,25,658600,3746000,803000,535000,268000,5352000,0.3641,0,Lancar
PMB-240-25-06-000180,"Eka Wahyuni U.",AIR,6700000,25,300200,1838000,394000,263000,131000,2626000,0.3919,0,Lancar
PMB-240-25-06-000181,"Diana O.","JUAL SAYURAN",7100000,50,159000,1262000,270000,180000,90000,1802000,0.2538,0,Lancar
PMB-240-25-06-000182,"Yeni F.","TOILET DAN SEPTITANK",5000000,50,112000,1390000,298000,199000,99000,1986000,0.3972,0,Lancar
PMB-240-25-06-000183,"Yulianti Z.","MESIN CUCI",5600000,25,250900,968000,207000,138000,69000,1382000,0.2468,0,Lancar
PMB-240-25-06-000184,"Yulianti E.",PERTANIAN,11200000,50,250900,2642000,566000,377000,189000,3774000,0.337,0,Lancar
PMB-240-25-06-000185,"Titin V.",TELEVISI,11300000,25,506200,2967000,636000,424000,212000,4239000,0.3751,0,Lancar
PMB-240-25-06-000186,"Diana Y.",SANITASI,6000000,25,268800,798000,171000,114000,57000,1140000,0.19,0,Lancar
PMB-240-25-06-000187,"Mega Utami O.","AIR DAN SANITASI",3400000,25,152300,700000,150000,100000,50000,1000000,0.2941,0,Lancar
PMB-240-25-06-000188,"Diana G.","TOILET DAN SEPTITANK",6500000,25,291200,1716000,368000,245000,123000,2452000,0.3772,0,Lancar
PMB-240-25-06-000189,"Mega Utami W.","LAIN LAIN INVESTASI",3100000,25,138900,666000,143000,95000,48000,952000,0.3071,0,Lancar
PMB-240-25-06-000190,"Ika Pertiwi Y.","JUAL PAKAIAN",11000000,25,492800,2710000,581000,387000,194000,3872000,0.352,0,Lancar
PMB-240-25-06-000191,"Lilis J.",WARUNGAN,3200000,25,143400,446000,96000,64000,32000,638000,0.1994,0,Lancar
PMB-240-25-06-000192,"Yeni T.","AIR DAN SANITASI",13500000,25,604800,2618000,561000,374000,187000,3740000,0.277,0,Lancar
PMB-240-25-06-000193,"Lilis Y.",TELEVISI,9000000,25,403200,2400000,514000,343000,171000,3428000,0.3809,0,Lancar
PMB-240-25-06-000194,"Maimunah K.","AIR DAN SANITASI",6700000,25,300200,1112000,238000,159000,79000,1588000,0.237,0,Lancar
PMB-240-25-06-000195,"Wati K.","TEMPAT USAHA",11900000,50,266600,1966000,421000,281000,140000,2808000,0.236,0,Lancar
PMB-240-25-06-000196,"Nur Aini V.","JUAL JASA",13100000,25,586900,3357000,719000,480000,240000,4796000,0.3661,0,Lancar
